X,Y,R_1,R_2,class
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≥0.5,0
≥0.5,≥0.5,≥0.5,≤0.5,0
≥0.5,≥0.5,≤0.5,≥0.5,0
